dependent vars,target group size,extra reproduction probability,cost of prosociality,reproduction type,prosocial phenotype,number of rounds,base reproduction rate,base reproduction probability,prosociality type,migration type,seed proportion prosocial,mutation rate,placeholder 1,placeholder 2,placeholder 3,placeholder 4,placeholder 5,starting state,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7,Round 8,Round 9,Round 10,Round 11,Round 12,Round 13,Round 14,Round 15,Round 16,Round 17,Round 18,Round 19,Round 20,Round 21,Round 22,Round 23,Round 24,Round 25,Round 26,Round 27,Round 28,Round 29,Round 30
population counts:,7,0.25,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,70,75,89,98,107,116,132,157,172,188,214,239,270,308,357,405,470,530,605,698,808,929,1056,1227,1420,1631,1890,2194,2510,2898,3322
groups counts:,7,0.25,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,10,10,12,14,15,16,18,22,24,26,30,34,38,44,51,57,67,75,86,99,115,132,150,175,202,233,270,313,358,414,474
standard deviations in prosocial proportions,7,0.25,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.26954231805876011,0.24380722771426255,0.21912423446617105,0.26687136389024535,0.27236548537181476,0.25701406977661312,0.2839607371439844,0.30054506655384189,0.31164494699501927,0.29737028205860133,0.32891685172923857,0.27965303998040963,0.30658839758073209,0.31443258884265557,0.29495351588108293,0.25173075279419549,0.29529357622086178,0.27523630280117556,0.28728695912167851,0.26695570336530605,0.28133010874336262,0.27359244615001138,0.27744688057707573,0.25255556864195644,0.27053311317827333,0.27633601581247619,0.26228714536788578,0.25831967639248854,0.27004850805168779,0.25198671112328291,0.25907681860784698
prosociality proportions:,7,0.3,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.5428571428571428,0.5066666666666667,0.5058823529411764,0.5154639175257731,0.5229357798165137,0.5396825396825397,0.547945205479452,0.5602409638554217,0.5372340425531915,0.5420560747663551,0.5703125,0.5912162162162162,0.5911764705882353,0.6,0.6170678336980306,0.6384180790960452,0.6512,0.6493860845839018,0.6616628175519631,0.6729064039408867,0.6824489795918367,0.6913073237508556,0.7034242600116076,0.7002433090024331,0.7040650406504065,0.7110586648685098,0.7202231520223152,0.7293407613741876,0.7362914163921721,0.7452526552944962,0.7509675697317496
population counts:,7,0.3,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,70,75,85,97,109,126,146,166,188,214,256,296,340,395,457,531,625,733,866,1015,1225,1461,1723,2055,2460,2966,3585,4308,5161,6214,7493
groups counts:,7,0.3,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,10,10,12,13,15,18,20,23,26,30,36,42,48,56,65,75,89,104,123,145,175,208,246,293,351,423,512,615,737,887,1070
standard deviations in prosocial proportions,7,0.3,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.15386185163241439,0.28762752273858405,0.31881376913137721,0.27134478061893103,0.28382896560420273,0.28394513999997328,0.30105442885407457,0.25132470753719,0.26732918523759636,0.31754097437679324,0.30190368221227998,0.27054216559494326,0.30878401997924643,0.27515400461084333,0.27710940511671095,0.30359876205124275,0.27747752215157168,0.28339133668532118,0.27826481335981551,0.25902972385441925,0.27436105144793471,0.2642280967075693,0.25948625459179742,0.25397518145227188,0.26475020249463382,0.26034494323085022,0.25724363584989879,0.24376600323320491,0.24472568065191214,0.23539660593715578,0.23628383778062825
prosociality proportions:,7,0.35,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.5428571428571428,0.5185185185185185,0.5638297872340425,0.6120689655172413,0.6153846153846154,0.621301775147929,0.6318407960199005,0.6337448559670782,0.6498316498316499,0.6567567567567567,0.6763392857142857,0.6751361161524501,0.6839762611275965,0.7,0.7061752988047809,0.7145174371451744,0.7337278106508875,0.7412441191845269,0.7524916943521595,0.7615257048092869,0.768801488174329,0.775953954380729,0.7833389888021717,0.7862811028917284,0.7918358623637529,0.79576321858717,0.8012903225806451,0.805278750336655,0.8109268707482993,0.8149336541996725,0.8179853460545042
population counts:,7,0.35,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,70,81,94,116,143,169,201,243,297,370,448,551,674,810,1004,1233,1521,1913,2408,3015,3763,4691,5894,7435,9358,11707,14725,18565,23520,29919,37942
groups counts:,7,0.35,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,10,11,13,16,20,24,28,34,42,52,64,78,96,115,143,176,217,273,344,430,537,670,842,1062,1336,1672,2103,2652,3360,4274,5420
standard deviations in prosocial proportions,7,0.35,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.13997084244475305,0.26990224567836074,0.32336210225999668,0.28326015985322844,0.31645331046472186,0.28752121920856799,0.27342964415739562,0.2837481200632565,0.28876059881935945,0.27243616196465748,0.27692069001552316,0.25623563192920812,0.2715604992102969,0.25638460183668776,0.2450012232544479,0.25392607011169721,0.2403911752156912,0.24810297554891703,0.24398255810419234,0.23257779416825858,0.22832644030751628,0.22818522134206834,0.22248574876445931,0.21593827852526179,0.21447224527998532,0.21053239694898193,0.21101279916504856,0.21272190755025908,0.20568544534470817,0.20142260433455145,0.20121058454594845
prosociality proportions:,7,0.4,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.5428571428571428,0.5833333333333334,0.6060606060606061,0.639344262295082,0.6226415094339622,0.6377551020408163,0.6610878661087866,0.6962457337883959,0.7082228116710876,0.720682302771855,0.7432885906040269,0.7427055702917772,0.7550200803212851,0.7596302003081664,0.7676646706586826,0.7714942528735632,0.7798361239757748,0.7888522789676002,0.7937553101104503,0.7998683344305464,0.8043751571536334,0.808891454965358,0.8168495470947787,0.8197441821152871,0.8261186979300867,0.8312410095462273,0.8343386203986397,0.8375579947946136,0.8413016127187464,0.8443924778329923,0.8477444533722512
population counts:,7,0.4,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,70,84,99,122,159,196,239,293,377,469,596,754,996,1298,1670,2175,2807,3642,4708,6076,7954,10392,13579,17747,23286,30588,40287,53022,69944,92367,121966
groups counts:,7,0.4,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,10,12,14,17,22,28,34,41,53,67,85,107,142,185,238,310,401,520,672,868,1136,1484,1939,2535,3326,4369,5755,7574,9992,13195,17423
standard deviations in prosocial proportions,7,0.4,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.20995626366712955,0.34235247248924777,0.28044115842028244,0.27899999942853487,0.28990911338023534,0.26857290180105831,0.28848905946984721,0.26484880590111198,0.27301666480889769,0.27738754482895656,0.24708454063954552,0.24441376372278673,0.23642724014237521,0.2365857256725161,0.24171941667477576,0.21851139857379201,0.21540464931479211,0.2140686390588778,0.21348109806080981,0.21205106830498299,0.21049829238086004,0.20446882920967444,0.19707001892877496,0.19877085421256976,0.19686792726273883,0.19206272241970471,0.18970143705646728,0.1886926292442091,0.18486913481899159,0.18270945037558425,0.1806776253194193
prosociality proportions:,7,0.45,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.5428571428571428,0.5411764705882353,0.5257731958762887,0.5619834710743802,0.5833333333333334,0.6046511627906976,0.6244131455399061,0.6518518518518519,0.6686046511627907,0.6845637583892618,0.6986062717770035,0.7088948787061995,0.720954356846473,0.7360890302066773,0.7393681652490887,0.747196261682243,0.755735968937522,0.7631578947368421,0.7715585443037974,0.779081707495966,0.7898862758087667,0.7950372208436725,0.8008471974952421,0.8058818173540927,0.8122188017996684,0.8175391095066186,0.8232235381199112,0.8274197078295125,0.8314834621516356,0.836203762104404,0.8402814635667737
population counts:,7,0.45,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,70,85,97,121,144,172,213,270,344,447,574,742,964,1258,1646,2140,2833,3762,5056,6817,9057,12090,16289,21966,29561,39888,54040,73108,99106,134765,182759
groups counts:,7,0.45,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,10,12,13,17,20,24,30,38,49,63,82,106,137,179,235,305,404,537,722,973,1293,1727,2327,3138,4223,5698,7720,10444,14158,19252,26108
standard deviations in prosocial proportions,7,0.45,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.18952141659173713,0.25561907284569813,0.28225557545696633,0.24164943933436356,0.24720858694467648,0.28434692648800447,0.30625332614233375,0.24647545191622847,0.26043553290504023,0.2675970257237914,0.25826901826276599,0.285663424247801,0.25005788640042309,0.24369505630859889,0.24469668945941897,0.22875349057309557,0.23067942704062072,0.22923332012331207,0.22788171436072285,0.22579648477490377,0.21496886037312088,0.21846552822814291,0.21270114744225335,0.2102948730716073,0.20263532190372904,0.20045301101317778,0.1981447552285347,0.19409280735640111,0.19244293272381893,0.18876610206590411,0.18659744617401741
prosociality proportions:,7,0.5,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.5428571428571428,0.5116279069767442,0.5288461538461539,0.5441176470588235,0.5485714285714286,0.5570776255707762,0.5678571428571428,0.5949008498583569,0.6052060737527115,0.6245847176079734,0.6435124508519003,0.6650099403578529,0.690674753601213,0.7058489494605338,0.7137372013651877,0.7283090563647878,0.7427093132643462,0.7554206418039896,0.7594823167606356,0.7701991732431417,0.7783093008952368,0.7878291107799305,0.7971213655431795,0.8030219995302591,0.809574067093856,0.8158327556443611,0.8216903690544748,0.8277364921495223,0.8327603376921037,0.8380845903536565,0.8425359643539148
population counts:,7,0.5,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,70,86,104,136,175,219,280,353,461,602,763,1006,1319,1761,2344,3158,4252,5765,7804,10644,14633,20130,27652,38319,53060,73569,102451,143176,199827,279961,392750
groups counts:,7,0.5,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,10,12,14,19,25,31,40,50,65,86,109,143,188,251,334,451,607,823,1114,1520,2090,2875,3950,5474,7580,10509,14635,20453,28546,39994,56107
standard deviations in prosocial proportions,7,0.5,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.20995626366712958,0.28555923372169006,0.2698902433216756,0.2542335698720502,0.28295339546988391,0.24927971635118445,0.30553983674266549,0.28805824241012123,0.2780048575351477,0.29232104860410546,0.28328272215063566,0.25592702352497854,0.26669734993371957,0.24685244084476946,0.25511069880833748,0.24820183821706693,0.2417212936585324,0.23496405910434501,0.23521824475640415,0.227922491297506,0.22304606667309015,0.22289648769843479,0.21171252529458712,0.2095944500535904,0.2041223071110472,0.20119555734148775,0.19906551251120083,0.19361341502745072,0.19102482376393443,0.18790122194175807,0.18484086696422961
prosociality proportions:,8,0.0,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.5375,0.5375,0.5256410256410257,0.5,0.5,0.4788732394366197,0.4714285714285714,0.463768115942029,0.463768115942029,0.45588235294117646,0.4393939393939394,0.4307692307692308,0.4307692307692308,0.4307692307692308,0.4307692307692308,0.4032258064516129,0.39344262295081966,0.39344262295081966,0.39344262295081966,0.39344262295081966,0.3620689655172414,0.3508771929824561,0.3392857142857143,0.3392857142857143,0.3148148148148148,0.3148148148148148,0.3018867924528302,0.3018867924528302,0.3018867924528302,0.3018867924528302,0.3018867924528302
population counts:,8,0.0,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,80,80,78,74,74,71,70,69,69,68,66,65,65,65,65,62,61,61,61,61,58,57,56,56,54,54,53,53,53,53,53
groups counts:,8,0.0,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,10,10,9,9,9,8,8,8,8,8,8,8,8,8,8,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6
standard deviations in prosocial proportions,8,0.0,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.18582585934148133,0.25647855660853991,0.29101448247870015,0.27571106163187004,0.27224702267981682,0.20328815859361488,0.30476044750369807,0.26117366825980742,0.28950401091861055,0.30204342009627816,0.3527981115640334,0.30755638315509637,0.33821209028799565,0.26776664770552883,0.28197779633059195,0.22309802166923684,0.22401708579728752,0.23292467164942743,0.27249569292558284,0.26694200661266959,0.27464904654018391,0.3106919575003807,0.32168964074975498,0.20951312035156963,0.32341202215875886,0.2826729170828472,0.22083139218030304,0.26787918780535985,0.18467812524803881,0.2155265388704509,0.19707219123882189
prosociality proportions:,8,0.05,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.5375,0.5375,0.5476190476190477,0.5476190476190477,0.5465116279069767,0.5402298850574713,0.5393258426966292,0.5222222222222223,0.532608695652174,0.5217391304347826,0.5268817204301075,0.5204081632653061,0.5339805825242718,0.5242718446601942,0.5327102803738317,0.5277777777777778,0.5363636363636364,0.5446428571428571,0.5350877192982456,0.5423728813559322,0.5378151260504201,0.5378151260504201,0.5289256198347108,0.5327868852459017,0.536,0.528,0.5234375,0.5267175572519084,0.5338345864661654,0.5367647058823529,0.5223880597014925
population counts:,8,0.05,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,80,80,84,84,86,87,89,90,92,92,93,98,103,103,107,108,110,112,114,118,119,119,121,122,125,125,128,131,133,136,134
groups counts:,8,0.05,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,10,10,10,10,10,10,11,11,11,11,11,12,12,12,13,13,13,14,14,14,14,14,15,15,15,15,16,16,16,17,16
standard deviations in prosocial proportions,8,0.05,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.15860721925561902,0.35377429245212266,0.29903393836870135,0.29088519647940869,0.26622141647995301,0.26333640996796248,0.31210159789306979,0.26317153960726691,0.28451605001484426,0.2851813371553763,0.25025665837641237,0.25825491641370907,0.22986414156370183,0.3077115122038796,0.32217324486757865,0.26883761372144399,0.26400419832884059,0.26978473088818089,0.30885694595353363,0.2839520721697476,0.25309093258394433,0.26148542969842586,0.29694533535138901,0.26559153543293806,0.29949146450973346,0.28063300159151372,0.28715587421076727,0.2837413235607173,0.2613409523289405,0.30325841056802844,0.29931683402312947
prosociality proportions:,8,0.1,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.5375,0.5357142857142857,0.5294117647058824,0.5238095238095238,0.5444444444444444,0.5368421052631579,0.5555555555555556,0.5247524752475248,0.5238095238095238,0.5357142857142857,0.5304347826086957,0.512396694214876,0.52,0.5190839694656488,0.5220588235294118,0.5,0.4925373134328358,0.4962962962962963,0.4928571428571429,0.496551724137931,0.5,0.4936708860759494,0.5030674846625767,0.4857142857142857,0.4972067039106145,0.4918918918918919,0.49743589743589745,0.4925373134328358,0.4878048780487805,0.5091743119266054,0.5
population counts:,8,0.1,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,80,84,85,84,90,95,99,101,105,112,115,121,125,131,136,134,134,135,140,145,154,158,163,175,179,185,195,201,205,218,222
groups counts:,8,0.1,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,10,10,10,10,11,11,12,12,13,14,14,15,15,16,17,16,16,16,17,18,19,19,20,21,22,23,24,25,25,27,27
standard deviations in prosocial proportions,8,0.1,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.16817030058842139,0.2797327042061209,0.3238941299366313,0.38620352611058195,0.30408738185342243,0.2745501370929867,0.27348878242406394,0.34172147445079165,0.22862824891135905,0.27721740529035754,0.29785704769516202,0.28141748113762644,0.30250617121486767,0.32725579317510434,0.31556058160304373,0.28747059154139126,0.27043100235569889,0.32359616195502322,0.27594337872811675,0.27979803747912191,0.25443899523040414,0.23350963357256463,0.29189392601287523,0.26676068944298886,0.28138228956950939,0.30786339405827629,0.2996450437466654,0.29976572553396424,0.30198298585185002,0.28422668990360717,0.28653200818752578
prosociality proportions:,8,0.15,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.5375,0.5185185185185185,0.5393258426966292,0.5268817204301075,0.5151515151515151,0.5247524752475248,0.5321100917431193,0.5446428571428571,0.5462184873949579,0.5648854961832062,0.5714285714285714,0.5569620253164557,0.5795454545454546,0.5767195767195767,0.5980861244019139,0.6177777777777778,0.6265560165975104,0.6303501945525292,0.6277372262773723,0.6245733788395904,0.6363636363636364,0.6426512968299711,0.6525198938992043,0.6508728179551122,0.6519721577726219,0.6616702355460385,0.6561264822134387,0.6624087591240876,0.659468438538206,0.6722054380664653,0.6731571627260083
population counts:,8,0.15,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,80,81,89,93,99,101,109,112,119,131,147,158,176,189,209,225,241,257,274,293,319,347,377,401,431,467,506,548,602,662,719
groups counts:,8,0.15,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,10,10,11,11,12,12,13,14,14,16,18,19,22,23,26,28,30,32,34,36,39,43,47,50,53,58,63,68,75,82,89
standard deviations in prosocial proportions,8,0.15,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.080039052967910612,0.35049568074688486,0.31210159789306979,0.29435218680441838,0.29408854495485293,0.32738880194747583,0.280505129314985,0.31906372116438636,0.28881147576077404,0.28678432629259704,0.2689095793630083,0.28228932294780062,0.30744884678337914,0.28817836729249796,0.28477633744325465,0.29916266364593008,0.2566101428862444,0.29875207378196378,0.27483179256399476,0.28703599993175177,0.26323402894781928,0.26082634484107109,0.25226806134852048,0.26218764484832446,0.29507494859845207,0.26557495861930441,0.25702479970833986,0.25468845801386103,0.26660215178795649,0.27513949696433193,0.2576770398236875
prosociality proportions:,8,0.2,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.5375,0.5617977528089888,0.5816326530612245,0.5754716981132075,0.5739130434782609,0.5853658536585366,0.5928571428571429,0.5958904109589042,0.6196319018404908,0.6424581005586593,0.6487804878048781,0.6666666666666666,0.6666666666666666,0.6722408026755853,0.6617210682492581,0.660427807486631,0.6650602409638554,0.6589473684210526,0.6654205607476635,0.674457429048414,0.6839762611275965,0.681877444589309,0.6872852233676976,0.688708036622584,0.6893382352941176,0.6896831844029244,0.6971223021582734,0.6964512040557668,0.7008403361344537,0.7057057057057057,0.7082774049217002
population counts:,8,0.2,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,80,89,98,106,115,123,140,146,163,179,205,228,255,299,337,374,415,475,535,599,674,767,873,983,1088,1231,1390,1578,1785,1998,2235
groups counts:,8,0.2,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,10,11,12,13,14,15,17,18,20,22,25,28,31,37,42,46,51,59,66,74,84,95,109,122,136,153,173,197,223,249,279
standard deviations in prosocial proportions,8,0.2,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.17721808598447283,0.3063247893057463,0.24238222430941528,0.26825897418181727,0.30409133040256431,0.2558004501704057,0.28347962037477065,0.33477696647760968,0.28751677353109051,0.24749487781454033,0.29440893300736243,0.27635869090604803,0.24980316325132948,0.26255523357256677,0.25414817397861567,0.29778002217896637,0.25060744104310395,0.26617550749553409,0.27402254559908867,0.27042643605132899,0.2487667205783799,0.24445233215893369,0.24848431263650703,0.24220386413628656,0.27158021295277396,0.25624805547102231,0.2488684086284941,0.25787365920916333,0.25370420479613448,0.24126955073748996,0.23959229664444956
prosociality proportions:,8,0.25,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.5375,0.5591397849462365,0.5757575757575758,0.6,0.60431654676259,0.6129032258064516,0.6277777777777778,0.6323529411764706,0.6440677966101694,0.6654135338345865,0.6858974358974359,0.6908602150537635,0.7,0.7014314928425358,0.7030965391621129,0.711890243902439,0.7141025641025641,0.7197382769901853,0.7261682242990655,0.7381144238517324,0.7436773752563226,0.7505800464037123,0.7535591556210113,0.7609694943585458,0.7669764117226591,0.774468085106383,0.7774351066563865,0.7787591555364067,0.7833855221956162,0.786238102668123,0.7885941644562334
