dependent vars,target group size,extra reproduction probability,cost of prosociality,reproduction type,prosocial phenotype,number of rounds,base reproduction rate,base reproduction probability,prosociality type,migration type,seed proportion prosocial,mutation rate,placeholder 1,placeholder 2,placeholder 3,placeholder 4,placeholder 5,starting state,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7,Round 8,Round 9,Round 10,Round 11,Round 12,Round 13,Round 14,Round 15,Round 16,Round 17,Round 18,Round 19,Round 20,Round 21,Round 22,Round 23,Round 24,Round 25,Round 26,Round 27,Round 28,Round 29,Round 30
standard deviations in prosocial proportions,7,0.35,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,0.15386185163241442,0.17926371121396945,0.1896997417761766,0.17420860901741425,0.12333892659456672,0.20775415641857112,0.16812199209664003,0.21332124221687904,0.20316603319798907,0.19078280520726992,0.16568137854064768,0.16869074537748061,0.16509182380536069,0.20821493836831462,0.17469908531003608,0.17898295001500905,0.1794481824687186,0.19125315743324711,0.18485856560281161,0.19308439240845784,0.17972075499029888,0.1695449756706231,0.17354899766008444,0.17963390180412384,0.18011407892008188,0.18383888136125798,0.17986162865145805,0.17903685342071507,0.17890184765005282,0.17479421764768985,0.17016232213939969
prosociality proportions:,7,0.4,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,0.5428571428571428,0.5625,0.5520833333333334,0.559322033898305,0.5328947368421053,0.526595744680851,0.5394736842105263,0.5649122807017544,0.5925925925925926,0.5781990521327014,0.594541910331384,0.5927099841521395,0.6030927835051546,0.5987460815047022,0.610445205479452,0.6207845836200964,0.6359032076533483,0.6440754039497307,0.6509874326750449,0.6587256027554536,0.662497157152604,0.6682421377931286,0.6778950412028336,0.68762233736327,0.6906942663491482,0.6970466584427836,0.7009243842223115,0.7070268313650966,0.7126375004478842,0.7206285504338241,0.7276512802338974
population counts:,7,0.4,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,70,80,96,118,152,188,228,285,351,422,513,631,776,957,1168,1453,1777,2228,2785,3484,4397,5501,6917,8685,10918,13781,17417,22101,27909,35383,45148
groups counts:,7,0.4,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,10,11,13,16,21,26,32,40,50,60,73,90,110,136,166,207,253,318,397,497,628,785,988,1240,1559,1968,2488,3157,3987,5054,6449
standard deviations in prosocial proportions,7,0.4,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,0.15386185163241442,0.17695549847312408,0.16040286348346156,0.12934396348368318,0.16212309493994573,0.20481778005978812,0.18063728988404298,0.20893191007710954,0.16552328894652096,0.20083861701633482,0.18456810503454393,0.20877843608512267,0.17409145707805268,0.16755431310413257,0.16897413537326919,0.18509868873285082,0.16966147060343678,0.17824356828796309,0.18205134773889117,0.18698924191566185,0.17750631341830728,0.18327931882503215,0.17397535124500035,0.17269711044904673,0.17619141448372017,0.17290624758459713,0.17190449525587065,0.17172182794809715,0.17199777221768431,0.16849236722100003,0.16617955493426162
prosociality proportions:,7,0.45,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,0.5428571428571428,0.5402298850574713,0.5794392523364486,0.6065573770491803,0.62,0.6084656084656085,0.620253164556962,0.6372881355932203,0.6526315789473685,0.6425531914893617,0.6487394957983194,0.6501305483028721,0.6615541922290389,0.6656126482213439,0.6776960784313726,0.6842357450886439,0.6942271880819367,0.6981023576768257,0.7099320324490244,0.7163357250125146,0.7216677195198989,0.7298106646058733,0.7361396303901437,0.7438448285444339,0.7511810359372364,0.7594264131617694,0.7646945275552552,0.7691706927240365,0.7748317245334025,0.7799211186805306,0.7856791678829874
population counts:,7,0.45,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,70,87,107,122,150,189,237,295,380,470,595,766,978,1265,1632,2087,2685,3478,4561,5993,7915,10352,13636,17993,23708,31242,41444,55058,73243,97615,130174
groups counts:,7,0.45,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,10,12,15,17,21,27,33,42,54,67,85,109,139,180,233,298,383,496,651,856,1130,1478,1948,2570,3386,4463,5920,7865,10463,13945,18596
standard deviations in prosocial proportions,7,0.45,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,0.20995626366712955,0.17478627214316692,0.14131107834022782,0.13589043385543051,0.22698188998107088,0.15837703224439964,0.20327602608812909,0.16614142646370333,0.18111944863851887,0.1767091738776298,0.18793493443353768,0.18834505407570584,0.19669494856390107,0.18512670325618449,0.16781136600923532,0.16959704593532157,0.17769494232589109,0.17496088608174215,0.1659322806499135,0.17222137167593754,0.17447873722236856,0.16756541573668396,0.16863411023089944,0.16722331121049816,0.16169597802469615,0.16202120143858967,0.16059713647600282,0.15738927015711926,0.15646332789294695,0.15621752747877296,0.15573321659580439
prosociality proportions:,7,0.5,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,0.5428571428571428,0.532608695652174,0.5775862068965517,0.574468085106383,0.569060773480663,0.5877192982456141,0.5864406779661017,0.5913978494623656,0.6012793176972282,0.608130081300813,0.6007462686567164,0.6167146974063401,0.631184407796102,0.6433084434233199,0.6584723441615452,0.6659939455095862,0.6731467081389321,0.6785436137071651,0.6877568995889607,0.697335234126549,0.706172028890348,0.7160161507402423,0.7220523120463779,0.7288273339880126,0.7375519191312616,0.7443847294292069,0.7519069907072582,0.7587869674185463,0.7662777541034194,0.7733934853245253,0.7798233762164914
population counts:,7,0.5,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,70,92,116,141,181,228,295,372,469,615,804,1041,1334,1741,2278,2973,3858,5136,6812,9119,12184,16346,21907,29531,39966,53960,73283,99750,136106,186195,255345
groups counts:,7,0.5,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,10,13,16,20,25,32,42,53,67,87,114,148,190,248,325,424,551,733,973,1302,1740,2335,3129,4218,5709,7708,10469,14250,19443,26599,36477
standard deviations in prosocial proportions,7,0.5,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,0.15386185163241439,0.22188211942039876,0.18196756599279401,0.16047601384757837,0.2207755347285878,0.15793002260501052,0.18457327544755905,0.18800539083557954,0.22150224159011603,0.22347683349558392,0.19826421806569122,0.16768731063524805,0.19345020951974018,0.18479540487754903,0.17147958173162001,0.17727831281466516,0.17674913649457905,0.18070010982751145,0.17521904904819535,0.170174481630081,0.17256170228274209,0.17449387338882708,0.16843063896561208,0.16683959337440604,0.16698427163150803,0.16520199553264162,0.16345117240856696,0.16307206748197026,0.15966757136682361,0.15846303327731429,0.15701850307650503
prosociality proportions:,8,0.0,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,0.5375,0.5375,0.5316455696202531,0.5316455696202531,0.5256410256410257,0.5256410256410257,0.5256410256410257,0.5194805194805194,0.5131578947368421,0.5066666666666667,0.5066666666666667,0.5066666666666667,0.5066666666666667,0.5066666666666667,0.5066666666666667,0.5,0.5,0.4931506849315068,0.4861111111111111,0.4861111111111111,0.4788732394366197,0.4714285714285714,0.4714285714285714,0.4714285714285714,0.463768115942029,0.463768115942029,0.463768115942029,0.463768115942029,0.45588235294117646,0.45588235294117646,0.45588235294117646
population counts:,8,0.0,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,80,80,79,79,78,78,78,77,76,75,75,75,75,75,75,74,74,73,72,72,71,70,70,70,69,69,69,69,68,68,68
groups counts:,8,0.0,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,10,10,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,8,8,8,8,8,8,8,8,8,8
standard deviations in prosocial proportions,8,0.0,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,0.12562344526401112,0.14842927608797396,0.06474128692408343,0.11302366310864541,0.13857990321384969,0.1396754135677131,0.17674974968329588,0.099963794695689195,0.18737135504488944,0.19641855032959654,0.18935631666886382,0.15773990542198321,0.18228176617572101,0.11895736012717138,0.13620521088651991,0.14064391839585735,0.17537003359070047,0.17763679680897129,0.10936122047238626,0.1993430568667684,0.17907209767332113,0.16448221225454182,0.12378849631927699,0.081707962678820106,0.10978758162334985,0.22566773346211003,0.16197088596792503,0.11345987539926741,0.12156497446623066,0.1559700424058621,0.13678969169161256
prosociality proportions:,8,0.05,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,0.5375,0.5432098765432098,0.5421686746987951,0.5465116279069767,0.5348837209302325,0.5444444444444444,0.5434782608695652,0.5425531914893617,0.5360824742268041,0.5360824742268041,0.5252525252525253,0.5294117647058824,0.5288461538461539,0.5096153846153846,0.5094339622641509,0.509090909090909,0.5045045045045045,0.48623853211009177,0.4778761061946903,0.45614035087719296,0.45614035087719296,0.46551724137931033,0.46551724137931033,0.4661016949152542,0.46218487394957986,0.453781512605042,0.45901639344262296,0.46825396825396826,0.46825396825396826,0.46564885496183206,0.4621212121212121
population counts:,8,0.05,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,80,81,83,86,86,90,92,94,97,97,99,102,104,104,106,110,111,109,113,114,114,116,116,118,119,119,122,126,126,131,132
groups counts:,8,0.05,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,10,10,10,10,10,11,11,11,12,12,12,12,13,13,13,13,13,13,14,14,14,14,14,14,14,14,15,15,15,16,16
standard deviations in prosocial proportions,8,0.05,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,0.21686689466121842,0.171846588560844,0.28728185497439768,0.11687316381339681,0.24814512505068431,0.18502537487605777,0.17062748428679778,0.14600677298458345,0.20682323071993655,0.19832911323621774,0.21377599934933111,0.13176156917368248,0.19705674549922303,0.16598727405415453,0.16991546500972296,0.13636764859494743,0.12261680970430404,0.13908598769508415,0.15807466339154169,0.20801421136912562,0.16712957728489158,0.19749789108141752,0.14619731060494209,0.1786706073786147,0.19010639119262984,0.15505733401859909,0.15630331737784589,0.1817599903760696,0.14408787899205119,0.12700931359841586,0.13341819040903533
prosociality proportions:,8,0.1,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,0.5375,0.524390243902439,0.5060240963855421,0.5116279069767442,0.49411764705882355,0.5,0.5161290322580645,0.5208333333333334,0.52,0.5242718446601942,0.5192307692307693,0.5327102803738317,0.5315315315315315,0.5263157894736842,0.525,0.5396825396825397,0.5407407407407407,0.5323741007194245,0.5405405405405406,0.538961038961039,0.5454545454545454,0.5329341317365269,0.5138121546961326,0.5080213903743316,0.5104166666666666,0.5098039215686274,0.5023255813953489,0.5194805194805194,0.5163934426229508,0.5158730158730159,0.5168539325842697
population counts:,8,0.1,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,80,82,83,86,85,88,93,96,100,103,104,107,111,114,120,126,135,139,148,154,165,167,181,187,192,204,215,231,244,252,267
groups counts:,8,0.1,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,10,10,10,10,10,11,11,12,12,12,13,13,13,14,15,15,16,17,18,19,20,20,22,23,24,25,26,28,30,31,33
standard deviations in prosocial proportions,8,0.1,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,0.20194368026754392,0.21654644100310472,0.13788526273323173,0.1678258301312979,0.19017637200539872,0.13055824196677338,0.18277142092490131,0.21550167568309583,0.16309180512785681,0.20762482404158478,0.14582452777022212,0.16818696265956315,0.1567056782274365,0.22348748712959779,0.2336307628146031,0.18093739301770626,0.17947560305247448,0.21876210962862699,0.18967204557533726,0.2065753777270708,0.16383444246261847,0.11706281947614154,0.16361244408355369,0.1873149082148905,0.1836999175890458,0.17217382832618269,0.22717755380448501,0.14946532083867789,0.12069134555398897,0.17544656422261984,0.2102313803301403
prosociality proportions:,8,0.15,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,0.5375,0.5517241379310345,0.5473684210526316,0.5392156862745098,0.5229357798165137,0.5344827586206896,0.5669291338582677,0.5714285714285714,0.5782312925170068,0.5786163522012578,0.5833333333333334,0.580110497237569,0.5612244897959183,0.5507246376811594,0.5475113122171946,0.540084388185654,0.5454545454545454,0.5257352941176471,0.5308219178082192,0.5305466237942122,0.5197568389057751,0.5308988764044944,0.5452196382428941,0.5520581113801453,0.5563218390804597,0.5605095541401274,0.552,0.556390977443609,0.5610619469026549,0.5674342105263158,0.5672782874617737
population counts:,8,0.15,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,80,87,95,102,109,116,127,140,147,159,168,181,196,207,221,237,253,272,292,311,329,356,387,413,435,471,500,532,565,608,654
groups counts:,8,0.15,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,10,10,11,12,13,14,15,17,18,19,21,22,24,25,27,29,31,34,36,38,41,44,48,51,54,58,62,66,70,76,81
standard deviations in prosocial proportions,8,0.15,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,0.20194368026754392,0.10600234390606769,0.13232901521791823,0.15793416762421933,0.11532524588473192,0.15364177975167029,0.16800899773409728,0.20253200412767272,0.17379448477606083,0.11818165824964789,0.17817416127494962,0.18998225125054574,0.16389375221650021,0.16314425942311317,0.16682059903590168,0.19838457419156502,0.14248720653502858,0.17879141787923281,0.18823167647335104,0.15365359709714768,0.19244949345041651,0.13629456899879575,0.17319950242040116,0.17127053330374423,0.16060857885911062,0.16216354161265215,0.19059302502705106,0.18954083809256739,0.16548142430153207,0.18522833245869641,0.17559739042031058
prosociality proportions:,8,0.2,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,0.5375,0.5666666666666667,0.5588235294117647,0.5495495495495496,0.5528455284552846,0.5571428571428572,0.5570469798657718,0.56875,0.5666666666666667,0.5757575757575758,0.5714285714285714,0.5684647302904564,0.5817490494296578,0.5777027027027027,0.603030303030303,0.6032608695652174,0.5865384615384616,0.5995717344753747,0.6107899807321773,0.6151202749140894,0.6054216867469879,0.5986486486486486,0.5951515151515151,0.5926327193932828,0.5912195121951219,0.5904677846425419,0.5904761904761905,0.5844062947067239,0.5776918117343649,0.5787651471436814,0.5758835758835759
population counts:,8,0.2,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,80,90,102,111,123,140,149,160,180,198,217,241,263,296,330,368,416,467,519,582,664,740,825,923,1025,1133,1260,1398,1551,1733,1924
groups counts:,8,0.2,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,10,11,12,13,15,17,18,20,22,24,27,30,32,37,41,46,52,58,64,72,83,92,103,115,128,141,157,174,193,216,240
standard deviations in prosocial proportions,8,0.2,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,0.19405218370325025,0.1652159853158815,0.15834077846909897,0.14439291297450171,0.11514290042007269,0.12692618618260426,0.17253093321405893,0.18317938612191056,0.20298459835331414,0.2119596623644466,0.17219222811613,0.17702144282784071,0.19573401659943368,0.18688265791809905,0.19730225698080439,0.1866909134491051,0.16542933205851207,0.17134553584997644,0.16039484636199156,0.16535844430213811,0.18760732642217195,0.17231075447275093,0.16545323927902891,0.16732419481365801,0.16377289253677216,0.1872736135958816,0.18174891345250696,0.16593512538374269,0.16454714871962831,0.17544974987137396,0.18325921760790925
prosociality proportions:,8,0.25,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,0.5375,0.5833333333333334,0.5849056603773585,0.5901639344262295,0.5704225352112676,0.5605095541401274,0.5439560439560439,0.5576923076923077,0.5443037974683544,0.5261194029850746,0.5412541254125413,0.5309734513274337,0.5423280423280423,0.5490654205607477,0.5546218487394958,0.5623836126629422,0.564437194127243,0.561046511627907,0.5604113110539846,0.5709342560553633,0.5759429153924567,0.587917042380523,0.5874799357945425,0.5915894511760513,0.5935320228281548,0.5988603988603989,0.5982008995502249,0.6062472503299604,0.6006252442360297,0.6067877956804937,0.6099759615384616
population counts:,8,0.25,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,80,96,106,122,142,157,182,208,237,268,303,339,378,428,476,537,613,688,778,867,981,1109,1246,1403,1577,1755,2001,2273,2559,2917,3328
groups counts:,8,0.25,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,10,12,13,15,17,19,22,26,29,33,37,42,47,53,59,67,76,86,97,108,122,138,155,175,197,219,250,284,319,364,416
standard deviations in prosocial proportions,8,0.25,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,0.097628120948833177,0.11785113019775792,0.15253477177414315,0.17225706537220681,0.11731753050875093,0.14826392380324863,0.16584801429479332,0.16346153846153846,0.18073522266068348,0.15565791667628029,0.15240147782970778,0.20179979322727079,0.12224116872138971,0.17462428345198022,0.15672698650820222,0.16409585054313366,0.1875231538432463,0.18554620229340638,0.18700718666368299,0.15528356347154521,0.19834230300589337,0.17279924643967148,0.16570036291345966,0.16724947232034429,0.17487971675349195,0.18201219511084324,0.17815650631043689,0.16283348235908315,0.17995579280341051,0.17291762970653737,0.17571009613477201
prosociality proportions:,8,0.3,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,0.5375,0.5280898876404494,0.5208333333333334,0.5652173913043478,0.5671641791044776,0.577922077922078,0.5674157303370787,0.5643564356435643,0.5560344827586207,0.5559701492537313,0.5756578947368421,0.6033519553072626,0.6234718826405868,0.6050955414012739,0.5948434622467772,0.5856697819314641,0.5873655913978495,0.5951276102088167,0.5943852855759922,0.5947063688999172,0.5958363244795406,0.5948434622467772,0.5945234333859927,0.595108695652174,0.6017113963438351,0.6012807549713516,0.5970972423802613,0.6043326693227091,0.6061776061776062,0.6112644947542794,0.610697895236588
population counts:,8,0.3,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,80,89,96,115,134,154,178,202,232,268,304,358,409,471,543,642,744,862,1033,1209,1393,1629,1899,2208,2571,2967,3445,4016,4662,5433,6319
groups counts:,8,0.3,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,10,11,12,14,16,19,22,25,29,33,38,44,51,58,67,80,93,107,129,151,174,203,237,276,321,370,430,502,582,679,789
standard deviations in prosocial proportions,8,0.3,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,0.18582585934148133,0.19439524498906796,0.24913043214794578,0.16804278825587027,0.15003053958658541,0.14610011287040886,0.15505132760614904,0.14876653347269164,0.11645910419057152,0.17104120269022691,0.20786246418394183,0.18857223895880901,0.16333922301951737,0.15894828346986012,0.1491301658214341,0.17496822008066049,0.17752115033439847,0.17750014942691134,0.17836796113310199,0.17448110912624629,0.17153945562788678,0.17837925622228945,0.16672484730233084,0.16176278413214437,0.18361053654826542,0.16844908383201093,0.1749822366252079,0.17653680047163867,0.16917729538122875,0.1674251017571004,0.16790148788455758
prosociality proportions:,8,0.35,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,0.5375,0.5384615384615384,0.5327102803738317,0.568,0.5723684210526315,0.5833333333333334,0.551219512195122,0.552,0.5463917525773195,0.5601173020527859,0.5604938271604938,0.5591836734693878,0.5580204778156996,0.5568685376661743,0.5523329129886507,0.556390977443609,0.563302752293578,0.5641227380015735,0.5739880557398805,0.581148912437256,0.5899718837863168,0.5922139205662603,0.6015062213490504,0.6063887384948565,0.6111111111111112,0.6176136363636363,0.6271694540864626,0.6311175085056268,0.6379254104599326,0.6453083109919571,0.6486466553580648
population counts:,8,0.35,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,80,91,107,125,152,168,205,250,291,341,405,490,586,677,793,931,1090,1271,1507,1793,2134,2543,3054,3694,4392,5280,6338,7642,9197,11190,13559
groups counts:,8,0.35,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,10,11,13,15,19,21,25,31,36,42,50,61,73,84,99,116,136,158,188,224,266,317,381,461,549,660,792,955,1149,1398,1694
standard deviations in prosocial proportions,8,0.35,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,0.18582585934148133,0.17582722409625465,0.11383094531510431,0.15863897292638574,0.19582731665970021,0.1651718681608525,0.18748168634842546,0.16864932410062494,0.15542046603328261,0.15217713590887968,0.19258255404749619,0.17843085090546662,0.16461945417419244,0.17227685514909954,0.17581323125868437,0.18852565726658738,0.16794482579559472,0.17841995405609928,0.16617204354923848,0.17991563376407535,0.17048765008319788,0.16952621533150392,0.17249782262802374,0.17436104002332709,0.17139985218807838,0.17385280467348654,0.17678118264362705,0.16815986052256199,0.16711640515806042,0.16661763348439179,0.16614482143709858
