dependent vars,target group size,extra reproduction probability,cost of prosociality,reproduction type,prosocial phenotype,number of rounds,base reproduction rate,base reproduction probability,prosociality type,migration type,seed proportion prosocial,mutation rate,placeholder 1,placeholder 2,placeholder 3,placeholder 4,placeholder 5,starting state,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7,Round 8,Round 9,Round 10,Round 11,Round 12,Round 13,Round 14,Round 15,Round 16,Round 17,Round 18,Round 19,Round 20,Round 21,Round 22,Round 23,Round 24,Round 25,Round 26,Round 27,Round 28,Round 29,Round 30
prosociality proportions:,8,0.1,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.5375,0.5301204819277109,0.5054945054945055,0.4946236559139785,0.46938775510204084,0.46078431372549017,0.48148148148148145,0.4444444444444444,0.42592592592592593,0.42342342342342343,0.4298245614035088,0.42735042735042733,0.4262295081967213,0.4230769230769231,0.42105263157894735,0.4057971014492754,0.40559440559440557,0.4,0.3973509933774834,0.391025641025641,0.39263803680981596,0.39156626506024095,0.391812865497076,0.38202247191011235,0.38333333333333336,0.3791208791208791,0.38421052631578945,0.37244897959183676,0.36764705882352944,0.38207547169811323,0.38565022421524664
population counts:,8,0.1,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,80,83,91,93,98,102,108,108,108,111,114,117,122,130,133,138,143,150,151,156,163,166,171,178,180,182,190,196,204,212,223
groups counts:,8,0.1,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,10,10,11,11,12,12,13,13,13,13,14,14,15,16,16,17,17,18,18,19,20,20,21,22,22,22,23,24,25,26,27
standard deviations in prosocial proportions,8,0.1,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.15860721925561902,0.1495169691843507,0.18861793887275319,0.16723007007445898,0.14528114152327043,0.18311926334783435,0.20771604802589294,0.085068501014505915,0.11499816576112978,0.15930630035759896,0.21721660033552978,0.18521588936690422,0.19716787635860986,0.15582262153098003,0.1642598753948683,0.18346915733424682,0.14031372183678759,0.1671090379800193,0.14924523057969036,0.16214893760327212,0.15608169948325221,0.16679826980110429,0.15314524396284493,0.20721693531120319,0.14021974860986688,0.21224893941893033,0.18113325092788943,0.16333803113257522,0.1827043080978959,0.21483990802470634,0.13999521273172152
prosociality proportions:,8,0.15,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.5375,0.5057471264367817,0.4943820224719101,0.48484848484848486,0.49056603773584906,0.4830508474576271,0.47619047619047616,0.4666666666666667,0.44285714285714284,0.4452054794520548,0.4489795918367347,0.4342105263157895,0.43312101910828027,0.42424242424242425,0.41040462427745666,0.40555555555555556,0.3862433862433862,0.37373737373737376,0.37799043062200954,0.3721973094170404,0.3593073593073593,0.3628691983122363,0.3665338645418327,0.3612167300380228,0.35315985130111527,0.3594306049822064,0.35714285714285715,0.3519736842105263,0.3438485804416404,0.3181818181818182,0.3208092485549133
population counts:,8,0.15,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,80,87,89,99,106,118,126,135,140,146,147,152,157,165,173,180,189,198,209,223,231,237,251,263,269,281,294,304,317,330,346
groups counts:,8,0.15,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,10,10,11,12,13,14,15,16,17,18,18,19,19,20,21,22,23,24,26,27,28,29,31,32,33,35,36,38,39,41,43
standard deviations in prosocial proportions,8,0.15,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.12562344526401112,0.13738070020975821,0.12595923144787805,0.14527653110670632,0.15925613755738532,0.16840843931152294,0.14129399056416847,0.13229804592376604,0.14364687533630063,0.11349676548269688,0.17654921264507728,0.20019900071977553,0.19663606817070084,0.17421561424543319,0.1978784695031921,0.15820157874173027,0.18848513441662604,0.15939374267801099,0.14600151536994641,0.13906025093912111,0.15618227305170029,0.13831298223871979,0.13316328714169406,0.19232279690132298,0.17164391551557912,0.16364224878774244,0.13046000483668355,0.14006361089502481,0.11427906754242549,0.19131740491805302,0.18987798086489829
prosociality proportions:,8,0.2,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.5375,0.48863636363636365,0.4845360824742268,0.4857142857142857,0.4608695652173913,0.453781512605042,0.4580152671755725,0.4791666666666667,0.43790849673202614,0.4451219512195122,0.43646408839779005,0.4358974358974359,0.4238095238095238,0.40969162995594716,0.3938223938223938,0.3804347826086957,0.3737024221453287,0.3741935483870968,0.36227544910179643,0.3400576368876081,0.34139784946236557,0.3477157360406091,0.3397129186602871,0.33860045146726864,0.3361522198731501,0.33067729083665337,0.32899628252788105,0.32280701754385965,0.3256198347107438,0.32192846034214617,0.3136966126656848
population counts:,8,0.2,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,80,88,97,105,115,119,131,144,153,164,181,195,210,227,259,276,289,310,334,347,372,394,418,443,473,502,538,570,605,643,679
groups counts:,8,0.2,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,10,11,12,13,14,14,16,18,19,20,22,24,26,28,32,34,36,38,41,43,46,49,52,55,59,62,67,71,75,80,84
standard deviations in prosocial proportions,8,0.2,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.13750000000000001,0.24105912994995937,0.13986443655859981,0.17347216662217774,0.22544956626415896,0.13675011394288225,0.12382501389605423,0.13975424859373686,0.10920964559639237,0.12988896017486878,0.1931745971450301,0.20194603514368331,0.16698823897384144,0.19491649353667562,0.143825044153017,0.1554242834634528,0.15880962448115785,0.16884382599720438,0.13784141327111829,0.17293789610097435,0.15569291164678425,0.18053352813302706,0.16954559337502029,0.17374471443265951,0.13702465875984715,0.15426115860830483,0.15251075873441719,0.16338578101598011,0.16445070058169622,0.16266082601246878,0.175740593392195
prosociality proportions:,8,0.25,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.5375,0.5056179775280899,0.5102040816326531,0.5046728971962616,0.5042016806722689,0.5259259259259259,0.5100671140939598,0.47560975609756095,0.483695652173913,0.47783251231527096,0.46153846153846156,0.44656488549618323,0.43661971830985913,0.42990654205607476,0.4322033898305085,0.43376623376623374,0.4272300469483568,0.4264069264069264,0.42063492063492064,0.4095940959409594,0.3938356164383562,0.3956043956043956,0.38636363636363635,0.3794466403162055,0.3778580024067389,0.37082405345211583,0.372210953346856,0.37396883593033914,0.37872340425531914,0.37286821705426354,0.3644793152639087
population counts:,8,0.25,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,80,89,98,107,119,135,149,164,184,203,234,262,284,321,354,385,426,462,504,542,584,637,704,759,831,898,986,1091,1175,1290,1402
groups counts:,8,0.25,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,10,11,12,13,14,16,18,20,23,25,29,32,35,40,44,48,53,57,63,67,73,79,88,94,103,112,123,136,146,161,175
standard deviations in prosocial proportions,8,0.25,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.16817030058842139,0.21891186783030137,0.14214923257263001,0.16953212829193703,0.16405082990384132,0.15265689267369173,0.18391572344910909,0.1631634131253574,0.19610454948552952,0.16348254711092722,0.16916506101498943,0.15031153348550946,0.12945269211605734,0.15849429866191825,0.16624376010991235,0.18106653086810029,0.17401484837673217,0.15154691786716451,0.17859347306612047,0.15388325237551342,0.18351499611738131,0.1772162363508048,0.1713046980872879,0.17229171450647618,0.16615421509522596,0.1797086802315539,0.16994627206389912,0.15440892789696253,0.16040316390987111,0.16311270489485652,0.17324936916290321
prosociality proportions:,8,0.3,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.5375,0.5222222222222223,0.49056603773584906,0.4957983193277311,0.47368421052631576,0.47435897435897434,0.46629213483146065,0.4362745098039216,0.42543859649122806,0.3831417624521073,0.38489208633093525,0.3786407766990291,0.37283236994219654,0.3674540682414698,0.3515439429928741,0.32599118942731276,0.32179226069246436,0.31588785046728973,0.30664395229982966,0.2944,0.30505952380952384,0.30344827586206896,0.30025445292620867,0.29425556858147717,0.28602383531960995,0.2772177419354839,0.27037037037037037,0.2645273200346921,0.2618855761482675,0.2550486163051608,0.25277777777777777
population counts:,8,0.3,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,80,90,106,119,133,156,178,204,228,261,278,309,346,381,421,454,491,535,587,625,672,725,786,853,923,992,1080,1153,1241,1337,1440
groups counts:,8,0.3,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,10,11,13,14,16,19,22,25,28,32,34,38,43,47,52,56,61,66,73,78,84,90,98,106,115,124,135,144,155,167,180
standard deviations in prosocial proportions,8,0.3,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.15860721925561902,0.17690290642670081,0.1442742890973914,0.13232803175026242,0.19386811600258555,0.17768722205042561,0.14216745602455802,0.16809021681125383,0.16664304443330208,0.17447700731112659,0.17159002356470685,0.16503478041187841,0.16410048937997324,0.17577104406310529,0.17634678945951168,0.17739637641118716,0.16312858506602326,0.15645474149521738,0.15168861495648089,0.14312706417990598,0.14606850571453794,0.18097641411966267,0.15669508763188911,0.15703062879392468,0.15217084576312151,0.15437217075813425,0.16401177648507057,0.1739904709446827,0.1387794689805428,0.16702820039565608,0.1530679063377339
prosociality proportions:,8,0.35,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.5375,0.4888888888888889,0.49019607843137253,0.5,0.4676258992805755,0.4875,0.4540540540540541,0.4719626168224299,0.45491803278688525,0.45126353790613716,0.44654088050314467,0.44266666666666665,0.4426605504587156,0.44223107569721115,0.44405594405594406,0.42391304347826086,0.4191780821917808,0.4241338112305854,0.4166666666666667,0.4121929026387625,0.4104,0.4034965034965035,0.39536340852130325,0.391304347826087,0.3891891891891892,0.3888404533565824,0.39075144508670523,0.38605442176870747,0.380623875224955,0.3727636849132176,0.36723565670934094
population counts:,8,0.35,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,80,90,102,120,139,160,185,214,244,277,318,375,436,502,572,644,730,837,960,1099,1250,1430,1596,1794,2035,2294,2595,2940,3334,3745,4218
groups counts:,8,0.35,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,10,11,12,15,17,20,23,26,30,34,39,46,54,62,71,80,91,104,120,137,156,178,199,224,254,286,324,367,416,468,527
standard deviations in prosocial proportions,8,0.35,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.17721808598447283,0.16785807709951339,0.15779415315604442,0.18257418583505536,0.20413722466328646,0.11792476415070755,0.18433014288941754,0.19902573007990043,0.1689427911059441,0.18248971432641151,0.16761364398487733,0.1821840988726813,0.18788628659207593,0.15282244272950024,0.19492502398133943,0.17257808985162751,0.19091948607625187,0.18722161796752035,0.19048549084437436,0.17956068612112566,0.18632732094400492,0.17428780714962822,0.1703570967282256,0.1754210063297062,0.17245547480335888,0.16677182404780763,0.16313565085780068,0.16499706092423114,0.16593829458527934,0.17275826993465818,0.17172014216630349
prosociality proportions:,8,0.4,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.5375,0.5416666666666666,0.4793388429752066,0.4642857142857143,0.45222929936305734,0.45251396648044695,0.45588235294117646,0.4567901234567901,0.45017182130584193,0.4526627218934911,0.4463840399002494,0.4319148936170213,0.4232209737827715,0.4042207792207792,0.3957746478873239,0.386052303860523,0.3902702702702703,0.38497652582159625,0.3825944170771757,0.37553956834532376,0.36782334384858045,0.3598233995584989,0.3512720156555773,0.34381732012063765,0.3415195702225633,0.3397761953204476,0.3322358575276863,0.32451732345940226,0.3214877990997394,0.3189889283476081,0.3137509266123054
population counts:,8,0.4,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,80,96,121,140,157,179,204,243,291,338,401,470,534,616,710,803,925,1065,1218,1390,1585,1812,2044,2321,2606,2949,3341,3781,4221,4787,5396
groups counts:,8,0.4,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,10,12,15,17,19,22,25,30,36,42,50,58,66,77,88,100,115,133,152,173,198,226,255,290,325,368,417,472,527,598,674
standard deviations in prosocial proportions,8,0.4,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.18582585934148133,0.17179606773406919,0.15745097436296279,0.17136230981012443,0.19891370374331463,0.15019548403717303,0.19781678766343741,0.19996623943451117,0.1695038855465075,0.17219820631242255,0.17500022045841493,0.16668937287526869,0.13109576890446473,0.16962537969995486,0.15359141063122417,0.15347065107290297,0.16421452773160003,0.17159018266837139,0.15955433570239183,0.17604320070503121,0.16446390339546135,0.15939419097990112,0.16001742987613665,0.16256753404002025,0.17068899281085334,0.16503455384054883,0.17014591076955835,0.16375283046213676,0.16419855339228276,0.16209670103722998,0.1633387778304978
prosociality proportions:,8,0.45,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.5375,0.5052631578947369,0.4954954954954955,0.48854961832061067,0.4658385093167702,0.49238578680203043,0.46502057613168724,0.46258503401360546,0.4375,0.4580335731414868,0.46938775510204084,0.4683333333333333,0.4589041095890411,0.46153846153846156,0.45901639344262296,0.44816326530612244,0.44949152542372883,0.4463373083475298,0.4384355383872525,0.43625254582484724,0.430044688896528,0.42782909930715934,0.4316807738814994,0.4257101982423871,0.42240332928732444,0.4192030583737686,0.4181885948565039,0.4161673499421844,0.41075881724260777,0.40407483147769446,0.4011127644432943
population counts:,8,0.45,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,80,95,111,131,161,197,243,294,352,417,490,600,730,871,1037,1225,1475,1761,2071,2455,2909,3464,4135,4893,5767,6801,8049,9513,11228,13203,15457
groups counts:,8,0.45,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,10,11,13,16,20,24,30,36,44,52,61,75,91,108,129,153,184,220,258,306,363,433,516,611,720,850,1006,1189,1403,1650,1932
standard deviations in prosocial proportions,8,0.45,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.16817030058842139,0.19200224146737738,0.16813266062806959,0.15618970673130714,0.19994573916718283,0.17197434465239692,0.16056473979456051,0.16602734820414206,0.19125037136030493,0.18673596983553703,0.17215674533310119,0.17211107524567446,0.17623387858036507,0.16711477792979088,0.17752292426609884,0.17098710106008411,0.1771110662107927,0.16521524955213124,0.17664225059934965,0.17848453589228225,0.16841570433219188,0.18276430987436765,0.17647375305121624,0.16660703101180566,0.1711876886659095,0.16883890071444929,0.17580579480054623,0.17364016900627829,0.1753997183983603,0.17733254783811811,0.17310172014503483
prosociality proportions:,8,0.5,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.5375,0.5096153846153846,0.5203252032520326,0.5094339622641509,0.5053763440860215,0.48672566371681414,0.5035460992907801,0.4897959183673469,0.4797297297297297,0.4808743169398907,0.4819277108433735,0.46691176470588236,0.4654471544715447,0.46033057851239667,0.452233676975945,0.44903737259343146,0.4461966604823748,0.438623326959847,0.43116964565694577,0.4254215304798962,0.4196969696969697,0.41064981949458484,0.4025109665708667,0.39701038763617935,0.391156462585034,0.39323731997495304,0.3865920943239362,0.3847085058935967,0.3806371757614896,0.3766893424036281,0.37461086129367
population counts:,8,0.5,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,80,104,123,159,186,226,282,343,444,549,664,816,984,1210,1455,1766,2156,2615,3189,3855,4620,5540,6611,7894,9408,11179,13231,15695,18582,22050,26019
groups counts:,8,0.5,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,10,13,15,19,23,28,35,42,55,68,83,102,123,151,181,220,269,326,398,481,577,692,826,986,1176,1397,1653,1961,2322,2756,3252
standard deviations in prosocial proportions,8,0.5,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.080039052967910612,0.1989246237074731,0.10908649240757881,0.14520495509791265,0.11520371808394669,0.18248845468197344,0.17670096217268835,0.16389444029355874,0.1754594446958796,0.15625026699110001,0.18008169385316439,0.18517882734504454,0.17263266152509002,0.16175580477330226,0.1610098410223508,0.17285638292583305,0.18179623063483688,0.16666999915119693,0.17639577834414358,0.16668006310112973,0.17458383554597906,0.17273930738960599,0.17773957954003919,0.16876751925155739,0.1764138156806232,0.16654646071567056,0.17622458728205603,0.17214244783107527,0.16980284189478012,0.16955418495564786,0.17100809721456414
prosociality proportions:,8,0.55,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.5375,0.5142857142857142,0.5,0.4678362573099415,0.4722222222222222,0.48028673835125446,0.4472934472934473,0.4406392694063927,0.44101633393829404,0.43255131964809385,0.4274004683840749,0.4223069590085796,0.4246682279469165,0.41941624365482233,0.4184583114840063,0.4117395029991431,0.41443661971830986,0.4077079107505071,0.40212264150943394,0.3992638512204572,0.39471153846153845,0.38761437475135924,0.38514548238897395,0.3834736175219477,0.3821684926331696,0.37579457486311285,0.3718232626805863,0.3659802886307638,0.3603464160678091,0.3551329622758194,0.35234846906894396
population counts:,8,0.55,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,80,105,136,171,216,279,351,438,551,682,854,1049,1281,1576,1907,2334,2840,3451,4240,5162,6240,7541,9142,11049,13235,15889,18966,22728,27135,32340,38408
groups counts:,8,0.55,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,10,13,17,21,27,34,43,54,68,85,106,131,160,197,238,291,355,431,530,645,780,942,1142,1381,1654,1986,2370,2841,3391,4042,4801
standard deviations in prosocial proportions,8,0.55,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.18582585934148133,0.14309859530130956,0.14852213144650114,0.17894092675296439,0.17458062624967408,0.14966430550517704,0.20466366224585378,0.15736054098018321,0.15873068168664195,0.17755536837415228,0.17307311522935775,0.17561316896960474,0.1697105000484008,0.18873890686493358,0.18374588937362188,0.17541067602648783,0.16792341752106515,0.17222608910659853,0.16753336490170123,0.16935747538606538,0.18001089744845239,0.17560125552869563,0.17081159516806993,0.17465589491644878,0.16724191303381758,0.17334791532431568,0.16832993534482527,0.16982997159639818,0.16978724197396763,0.17126891191473734,0.16628774283216091
prosociality proportions:,8,0.6,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.5375,0.5151515151515151,0.53125,0.5398773006134969,0.5412844036697247,0.5223367697594502,0.5488126649076517,0.5456349206349206,0.544360902255639,0.5417142857142857,0.5379250217959896,0.5385126162018592,0.5353178607467205,0.530840400925212,0.5291319857312723,0.5199639070606813,0.5188613342647572,0.5161030595813204,0.51559423893897,0.5111536010197578,0.504950495049505,0.5004051670718337,0.4955373607730324,0.49132815411518505,0.48870599812139376,0.4858197392015878,0.48116091688519913,0.47695661420672053,0.4731533545792802,0.4685195131856471,0.46501304005637834
population counts:,8,0.6,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,80,99,128,163,218,291,379,504,665,875,1147,1506,1982,2594,3364,4433,5726,7452,9651,12552,16261,20979,27114,34883,44714,57439,73597,94040,119866,152666,194401
groups counts:,8,0.6,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,10,12,16,20,27,36,47,63,83,109,143,188,247,324,420,554,715,931,1206,1569,2032,2622,3389,4360,5589,7179,9199,11755,14983,19083,24300
